Dates,DayOfWeek,PdDistrict,Address,X,Y
12.01.2015,Monday,TARAVAL,100 Block of GONZALEZ DR,-122.4753896,37.71780113
12.01.2015,Monday,TARAVAL,100 Block of GONZALEZ DR,-122.4753896,37.71780113
12.01.2015,Monday,MISSION,2100 Block of MARKET ST,-122.4300187,37.76683052
12.01.2015,Monday,MISSION,2100 Block of MARKET ST,-122.4300187,37.76683052
12.01.2015,Monday,SOUTHERN,0 Block of NEWMONTGOMERY ST,-122.4018172,37.7884405
12.01.2015,Monday,SOUTHERN,0 Block of NEWMONTGOMERY ST,-122.4018172,37.7884405
12.01.2015,Monday,RICHMOND,600 Block of 45TH AV,-122.5058827,37.77624207
12.01.2015,Monday,TENDERLOIN,100 Block of TAYLOR ST,-122.4107917,37.78369523
12.01.2015,Monday,SOUTHERN,1600 Block of MISSION ST,-122.4197688,37.77085347
12.01.2015,Monday,MISSION,100 Block of BARTLETT ST,-122.4197113,37.75455656
12.01.2015,Monday,TARAVAL,ORTEGA ST / 39TH AV,-122.4977698,37.75142388
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054
12.01.2015,Monday,BAYVIEW,1700 Block of QUESADA AV,-122.3922356,37.73391778
12.01.2015,Monday,MISSION,2300 Block of FOLSOM ST,-122.4146955,37.75968618
12.01.2015,Monday,MISSION,2300 Block of FOLSOM ST,-122.4146955,37.75968618
12.01.2015,Monday,NORTHERN,EDDY ST / LAGUNA ST,-122.4274003,37.78205655
12.01.2015,Monday,NORTHERN,EDDY ST / LAGUNA ST,-122.4274003,37.78205655
12.01.2015,Monday,MISSION,2100 Block of MARKET ST,-122.4300187,37.76683052
12.01.2015,Monday,MISSION,2100 Block of MARKET ST,-122.4300187,37.76683052
12.01.2015,Monday,NORTHERN,GOUGH ST / GEARY BL,-122.4246887,37.78533396
12.01.2015,Monday,CENTRAL,400 Block of CALIFORNIA ST,-122.4015481,37.79295092
12.01.2015,Monday,INGLESIDE,MIRALOMA DR / MARNE AV,-122.4593287,37.74048812
12.01.2015,Monday,BAYVIEW,PALOU AV / NEWHALL ST,-122.392779,37.73503827
12.01.2015,Monday,BAYVIEW,PALOU AV / NEWHALL ST,-122.392779,37.73503827
12.01.2015,Monday,NORTHERN,300 Block of LARKIN ST,-122.4171168,37.78095957
12.01.2015,Monday,TENDERLOIN,100 Block of OFARRELL ST,-122.4072441,37.78656476
12.01.2015,Monday,TENDERLOIN,100 Block of OFARRELL ST,-122.4072441,37.78656476
12.01.2015,Monday,SOUTHERN,1400 Block of FOLSOM ST,-122.4131707,37.77261632
12.01.2015,Monday,RICHMOND,GEARY BL / STANYAN ST,-122.4562958,37.78138009
12.01.2015,Monday,BAYVIEW,400 Block of BAY SHORE BL,-122.4068443,37.73940125
12.01.2015,Monday,BAYVIEW,400 Block of BAY SHORE BL,-122.4068443,37.73940125
12.01.2015,Monday,RICHMOND,1000 Block of GREAT HY,-122.5102257,37.76724422
12.01.2015,Monday,RICHMOND,1000 Block of GREAT HY,-122.5102257,37.76724422
12.01.2015,Monday,INGLESIDE,4000 Block of SAN BRUNO AV,-122.40169,37.71442919
12.01.2015,Monday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
12.01.2015,Monday,CENTRAL,300 Block of GEARY ST,-122.4090552,37.78719796
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,INGLESIDE,MISSION ST / 29TH ST,-122.4208966,37.74403815
12.01.2015,Monday,TARAVAL,0 Block of CHUMASERO DR,-122.4728759,37.71331778
12.01.2015,Monday,TARAVAL,0 Block of CHUMASERO DR,-122.4728759,37.71331778
12.01.2015,Monday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
12.01.2015,Monday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
12.01.2015,Monday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
12.01.2015,Monday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
12.01.2015,Monday,NORTHERN,300 Block of WEBSTER ST,-122.4290177,37.77373225
12.01.2015,Monday,NORTHERN,300 Block of WEBSTER ST,-122.4290177,37.77373225
12.01.2015,Monday,BAYVIEW,2700 Block of OAKDALE AV,-122.4038468,37.74232784
12.01.2015,Monday,BAYVIEW,1300 Block of OAKDALE AV,-122.3862861,37.73234559
12.01.2015,Monday,SOUTHERN,700 Block of MARKET ST,-122.4052948,37.78630722
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,RICHMOND,6100 Block of GEARY BL,-122.4852907,37.78018867
12.01.2015,Monday,NORTHERN,0 Block of DANIELBURNHAM CT,-122.4225406,37.78690887
12.01.2015,Monday,TARAVAL,100 Block of APTOS AV,-122.466758,37.72918458
12.01.2015,Monday,CENTRAL,400 Block of STOCKTON ST,-122.4069776,37.7899181
12.01.2015,Monday,TARAVAL,100 Block of APTOS AV,-122.466758,37.72918458
12.01.2015,Monday,CENTRAL,2500 Block of TAYLOR ST,-122.4154067,37.80588036
12.01.2015,Monday,PARK,2600 Block of GEARY BL,-122.446613,37.78224582
12.01.2015,Monday,SOUTHERN,900 Block of HOWARD ST,-122.4065085,37.78033132
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,INGLESIDE,2200 Block of SAN JOSE AV,-122.4462967,37.72119806
12.01.2015,Monday,INGLESIDE,2200 Block of SAN JOSE AV,-122.4462967,37.72119806
12.01.2015,Monday,INGLESIDE,2200 Block of SAN JOSE AV,-122.4462967,37.72119806
12.01.2015,Monday,MISSION,3000 Block of 16TH ST,-122.4200705,37.764972
12.01.2015,Monday,PARK,MCALLISTER ST / LYON ST,-122.4433244,37.77716382
12.01.2015,Monday,TENDERLOIN,0 Block of STOCKTON ST,-122.4063518,37.78603116
12.01.2015,Monday,MISSION,2700 Block of 16TH ST,-122.4142227,37.76532509
12.01.2015,Monday,MISSION,500 Block of CASTRO ST,-122.4349948,37.76006971
12.01.2015,Monday,MISSION,500 Block of CASTRO ST,-122.4349948,37.76006971
12.01.2015,Monday,CENTRAL,1300 Block of PACIFIC AV,-122.4176385,37.7954904
12.01.2015,Monday,RICHMOND,3200 Block of CALIFORNIA ST,-122.4476357,37.78709934
12.01.2015,Monday,TARAVAL,1400 Block of 46TH AV,-122.5059303,37.75947102
12.01.2015,Monday,MISSION,2600 Block of 18TH ST,-122.4086862,37.76190074
12.01.2015,Monday,CENTRAL,100 Block of BATTERY ST,-122.3997946,37.79275148
12.01.2015,Monday,TARAVAL,1400 Block of 46TH AV,-122.5059303,37.75947102
12.01.2015,Monday,CENTRAL,100 Block of BATTERY ST,-122.3997946,37.79275148
12.01.2015,Monday,CENTRAL,100 Block of BATTERY ST,-122.3997946,37.79275148
12.01.2015,Monday,PARK,1800 Block of GOLDEN GATE AV,-122.4410443,37.77834926
12.01.2015,Monday,SOUTHERN,300 Block of 8TH ST,-122.4087403,37.77401599
12.01.2015,Monday,RICHMOND,400 Block of 6TH AV,-122.4642799,37.7800333
12.01.2015,Monday,TENDERLOIN,500 Block of OFARRELL ST,-122.4138201,37.7857383
12.01.2015,Monday,CENTRAL,STOCKTON ST / PACIFIC AV,-122.4084331,37.79670393
12.01.2015,Monday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113
12.01.2015,Monday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113
12.01.2015,Monday,SOUTHERN,1000 Block of MARKET ST,-122.4110714,37.78175113
12.01.2015,Monday,BAYVIEW,PALOU AV / HAWES ST,-122.3815672,37.72868019
12.01.2015,Monday,TENDERLOIN,200 Block of EDDY ST,-122.4118001,37.78408904
12.01.2015,Monday,INGLESIDE,0 Block of HOWTH ST,-122.4497821,37.72248883
12.01.2015,Monday,INGLESIDE,2900 Block of ALEMANY BL,-122.4526193,37.71168739
12.01.2015,Monday,MISSION,2400 Block of 24TH ST,-122.4038884,37.75309457
12.01.2015,Monday,INGLESIDE,2900 Block of ALEMANY BL,-122.4526193,37.71168739
12.01.2015,Monday,RICHMOND,1400 Block of CLEMENT ST,-122.4746879,37.78253751
12.01.2015,Monday,RICHMOND,600 Block of 18TH AV,-122.4768268,37.77569664
12.01.2015,Monday,CENTRAL,1300 Block of CALIFORNIA ST,-122.4167736,37.7911166
12.01.2015,Monday,CENTRAL,1300 Block of CALIFORNIA ST,-122.4167736,37.7911166
12.01.2015,Monday,BAYVIEW,SAN BRUNO AV / BACON ST,-122.4035953,37.7276341
12.01.2015,Monday,PARK,700 Block of MASONIC AV,-122.4461176,37.77440309
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,CENTRAL,400 Block of STOCKTON ST,-122.4069776,37.7899181
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,NORTHERN,2300 Block of CLAY ST,-122.4331552,37.79078862
12.01.2015,Monday,NORTHERN,2300 Block of CLAY ST,-122.4331552,37.79078862
12.01.2015,Monday,TARAVAL,1100 Block of OCEAN AV,-122.4556159,37.72385901
12.01.2015,Monday,MISSION,15TH ST / SAN BRUNO AV,-122.4057096,37.76719953
12.01.2015,Monday,SOUTHERN,200 Block of VERMONT ST,-122.4047545,37.766591
12.01.2015,Monday,SOUTHERN,800 Block of MARKET ST,-122.4076335,37.78418935
12.01.2015,Monday,PARK,1400 Block of MCALLISTER ST,-122.4358795,37.77805335
12.01.2015,Monday,RICHMOND,6900 Block of GEARY BL,-122.4938571,37.77978054
12.01.2015,Monday,SOUTHERN,15TH ST / VERMONT ST,-122.4047526,37.7672562
12.01.2015,Monday,INGLESIDE,MISSION ST / FOOTE AV,-122.4447423,37.71262293
12.01.2015,Monday,CENTRAL,0 Block of FRANCISCO ST,-122.4061461,37.80554096
12.01.2015,Monday,RICHMOND,2300 Block of POST ST,-122.4407608,37.78423711
12.01.2015,Monday,CENTRAL,600 Block of CLAY ST,-122.4039727,37.79450338
12.01.2015,Monday,TENDERLOIN,400 Block of EDDY ST,-122.4150669,37.78356348
12.01.2015,Monday,CENTRAL,300 Block of POST ST,-122.4075911,37.78834012
12.01.2015,Monday,SOUTHERN,600 Block of NATOMA ST,-122.4111182,37.77756071
12.01.2015,Monday,BAYVIEW,100 Block of NORTHRIDGE RD,-122.378226,37.73129415
12.01.2015,Monday,CENTRAL,WASHINGTON ST / DRUMM ST,-122.3969624,37.79634787
12.01.2015,Monday,TENDERLOIN,0 Block of GRANT AV,-122.4048585,37.78720263
12.01.2015,Monday,CENTRAL,1300 Block of THE EMBARCADERONORTH ST,-122.4043871,37.80607839
12.01.2015,Monday,SOUTHERN,200 Block of 3RD ST,-122.3998994,37.78464803
12.01.2015,Monday,SOUTHERN,600 Block of NATOMA ST,-122.4111182,37.77756071
12.01.2015,Monday,SOUTHERN,600 Block of NATOMA ST,-122.4111182,37.77756071
12.01.2015,Monday,MISSION,1000 Block of POTRERO AV,-122.4065391,37.75648641
12.01.2015,Monday,PARK,1400 Block of GROVE ST,-122.4404831,37.7755529
12.01.2015,Monday,CENTRAL,700 Block of TAYLOR ST,-122.4120509,37.78927389
12.01.2015,Monday,CENTRAL,700 Block of TAYLOR ST,-122.4120509,37.78927389
12.01.2015,Monday,BAYVIEW,0 Block of CRANE ST,-122.3996085,37.7223875
12.01.2015,Monday,BAYVIEW,0 Block of CRANE ST,-122.3996085,37.7223875
12.01.2015,Monday,BAYVIEW,0 Block of CRANE ST,-122.3996085,37.7223875
12.01.2015,Monday,INGLESIDE,0 Block of CRESCENT AV,-122.4237023,37.73523279
12.01.2015,Monday,CENTRAL,BROADWAY ST / DAVIS ST,-122.3986991,37.79888003
12.01.2015,Monday,RICHMOND,600 Block of 32ND AV,-122.4919568,37.77687667
12.01.2015,Monday,TENDERLOIN,MARKET ST / HYDE ST,-122.4147438,37.77871926
12.01.2015,Monday,BAYVIEW,1400 Block of 17TH ST,-122.3982244,37.76498775
12.01.2015,Monday,BAYVIEW,1800 Block of OAKDALE AV,-122.3955724,37.73750422
12.01.2015,Monday,BAYVIEW,1800 Block of OAKDALE AV,-122.3955724,37.73750422
12.01.2015,Monday,CENTRAL,SUTTER ST / KEARNY ST,-122.4038466,37.78982842
12.01.2015,Monday,NORTHERN,1600 Block of BUSH ST,-122.424442,37.78822718
12.01.2015,Monday,NORTHERN,1600 Block of BUSH ST,-122.424442,37.78822718
12.01.2015,Monday,NORTHERN,1600 Block of BUSH ST,-122.424442,37.78822718
12.01.2015,Monday,CENTRAL,0 Block of DRUMM ST,-122.3964219,37.79414474
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,BAYVIEW,LASALLE AV / 3RD ST,-122.3898656,37.73716994
12.01.2015,Monday,BAYVIEW,LASALLE AV / 3RD ST,-122.3898656,37.73716994
12.01.2015,Monday,BAYVIEW,LASALLE AV / 3RD ST,-122.3898656,37.73716994
12.01.2015,Monday,MISSION,18TH ST / STORRIE ST,-122.4409308,37.76052663
12.01.2015,Monday,INGLESIDE,1500 Block of BURROWS ST,-122.418428,37.72514311
12.01.2015,Monday,PARK,200 Block of NOE ST,-122.4330681,37.76463133
12.01.2015,Monday,PARK,200 Block of NOE ST,-122.4330681,37.76463133
12.01.2015,Monday,SOUTHERN,1000 Block of MISSION ST,-122.4097952,37.78003563
12.01.2015,Monday,PARK,ELLIS ST / BRODERICK ST,-122.4407853,37.78130956
12.01.2015,Monday,NORTHERN,300 Block of FULTON ST,-122.4225365,37.77879588
12.01.2015,Monday,NORTHERN,2600 Block of BUCHANAN ST,-122.4314746,37.79424318
12.01.2015,Monday,SOUTHERN,0 Block of DORE ST,-122.4129331,37.77392745
12.01.2015,Monday,TENDERLOIN,300 Block of TURK ST,-122.4148786,37.7826335
12.01.2015,Monday,INGLESIDE,1400 Block of GENEVA AV,-122.4324046,37.71276193
12.01.2015,Monday,PARK,TURK ST / LYON ST,-122.4437022,37.77903649
12.01.2015,Monday,SOUTHERN,0 Block of 6TH ST,-122.4090112,37.78113406
12.01.2015,Monday,INGLESIDE,CIRCULAR AV / BADEN ST,-122.4396856,37.73032527
12.01.2015,Monday,TARAVAL,PORTOLA DR / SANLORENZO WY,-122.4640504,37.7399645
12.01.2015,Monday,NORTHERN,FILLMORE ST / CHESTNUT ST,-122.4362753,37.80081266
12.01.2015,Monday,CENTRAL,STOCKTON ST / PACIFIC AV,-122.4084331,37.79670393
12.01.2015,Monday,CENTRAL,STOCKTON ST / PACIFIC AV,-122.4084331,37.79670393
12.01.2015,Monday,RICHMOND,300 Block of ARGUELLO BL,-122.4590893,37.78348685
12.01.2015,Monday,MISSION,900 Block of POTRERO AV,-122.4067891,37.75649279
12.01.2015,Monday,SOUTHERN,1000 Block of HARRISON ST,-122.4044397,37.77705831
12.01.2015,Monday,PARK,SCOTT ST / GOLDEN GATE AV,-122.4368852,37.77893717
12.01.2015,Monday,PARK,SCOTT ST / GOLDEN GATE AV,-122.4368852,37.77893717
12.01.2015,Monday,PARK,SCOTT ST / GOLDEN GATE AV,-122.4368852,37.77893717
12.01.2015,Monday,CENTRAL,BATTERY ST / PACIFIC AV,-122.4008659,37.79765297
12.01.2015,Monday,PARK,FULTON ST / PIERCE ST,-122.4348659,37.77728097
12.01.2015,Monday,BAYVIEW,1000 Block of SILVER AV,-122.4156584,37.72901991
12.01.2015,Monday,TENDERLOIN,200 Block of TURK ST,-122.4132595,37.78295148
12.01.2015,Monday,PARK,500 Block of PARNASSUS AV,-122.4582673,37.76341586
12.01.2015,Monday,PARK,500 Block of PARNASSUS AV,-122.4582673,37.76341586
12.01.2015,Monday,PARK,500 Block of PARNASSUS AV,-122.4582673,37.76341586
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,NORTHERN,POLK ST / EDDY ST,-122.4191831,37.78309982
12.01.2015,Monday,SOUTHERN,0 Block of UNITEDNATIONS PZ,-122.4143179,37.77994441
12.01.2015,Monday,SOUTHERN,4TH ST / HARRISON ST,-122.3996176,37.78079066
12.01.2015,Monday,BAYVIEW,1700 Block of BANCROFT AV,-122.3949226,37.7268838
12.01.2015,Monday,INGLESIDE,800 Block of VISITACION AV,-122.4075021,37.71126965
12.01.2015,Monday,NORTHERN,1700 Block of POST ST,-122.4306001,37.78552072
12.01.2015,Monday,RICHMOND,CALIFORNIA ST / 19TH AV,-122.4785796,37.7841727
12.01.2015,Monday,RICHMOND,CALIFORNIA ST / 19TH AV,-122.4785796,37.7841727
12.01.2015,Monday,MISSION,2300 Block of MISSION ST,-122.4190589,37.75942275
12.01.2015,Monday,TENDERLOIN,GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
12.01.2015,Monday,TENDERLOIN,GOLDEN GATE AV / HYDE ST,-122.4155082,37.78165428
12.01.2015,Monday,NORTHERN,800 Block of OFARRELL ST,-122.4187513,37.785116
12.01.2015,Monday,CENTRAL,TAYLOR ST / CALIFORNIA ST,-122.4124633,37.79162828
12.01.2015,Monday,CENTRAL,TAYLOR ST / CALIFORNIA ST,-122.4124633,37.79162828
12.01.2015,Monday,TENDERLOIN,500 Block of HYDE ST,-122.4164598,37.78601706
12.01.2015,Monday,MISSION,19TH ST / CAPP ST,-122.4181201,37.76030123
12.01.2015,Monday,INGLESIDE,MISSION ST / GENEVA AV,-122.4410181,37.71645868
12.01.2015,Monday,INGLESIDE,MISSION ST / GENEVA AV,-122.4410181,37.71645868
12.01.2015,Monday,CENTRAL,POWELL ST / NORTHPOINT ST,-122.4121433,37.8067579
12.01.2015,Monday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.01.2015,Monday,MISSION,4200 Block of 18TH ST,-122.436668,37.76084519
12.01.2015,Monday,RICHMOND,2500 Block of CLEMENT ST,-122.486497,37.78200344
12.01.2015,Monday,RICHMOND,2500 Block of CLEMENT ST,-122.486497,37.78200344
12.01.2015,Monday,TARAVAL,2000 Block of 33RD AV,-122.4912147,37.74889465
12.01.2015,Monday,INGLESIDE,100 Block of BERTITA ST,-122.4403251,37.71865618
12.01.2015,Monday,TARAVAL,500 Block of JOHNMUIR DR,-122.492068,37.71436155
12.01.2015,Monday,BAYVIEW,1000 Block of LECONTE AV,-122.3980042,37.71903318
12.01.2015,Monday,RICHMOND,2500 Block of CLEMENT ST,-122.486497,37.78200344
12.01.2015,Monday,TENDERLOIN,100 Block of EDDY ST,-122.4101352,37.78418891
12.01.2015,Monday,TENDERLOIN,100 Block of EDDY ST,-122.4101352,37.78418891
12.01.2015,Monday,NORTHERN,POST ST / LAGUNA ST,-122.4281511,37.78578282
12.01.2015,Monday,TENDERLOIN,100 Block of EDDY ST,-122.4101352,37.78418891
12.01.2015,Monday,BAYVIEW,100 Block of MISSISSIPPI ST,-122.3946986,37.76459757
12.01.2015,Monday,RICHMOND,200 Block of FUNSTON AV,-122.4719131,37.7835214
12.02.2015,Thursday,NORTHERN,1400 Block of PINE ST,-122.419673,37.78966894
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,TENDERLOIN,300 Block of OFARRELL ST,-122.4105093,37.78604322
12.02.2015,Thursday,TENDERLOIN,300 Block of OFARRELL ST,-122.4105093,37.78604322
12.02.2015,Thursday,NORTHERN,FILLMORE ST / HAYES ST,-122.4312013,37.775833
12.02.2015,Thursday,NORTHERN,FILLMORE ST / HAYES ST,-122.4312013,37.775833
12.02.2015,Thursday,INGLESIDE,ALEMANY BL / FOLSOM ST,-122.4138255,37.73327812
12.02.2015,Thursday,NORTHERN,FILLMORE ST / HAYES ST,-122.4312013,37.775833
12.02.2015,Thursday,TARAVAL,1800 Block of 45TH AV,-122.504198,37.75206278
12.02.2015,Thursday,SOUTHERN,500 Block of 4TH ST,-122.3977493,37.77938743
12.02.2015,Thursday,NORTHERN,700 Block of ELLIS ST,-122.4185621,37.78418471
12.02.2015,Thursday,INGLESIDE,SCHWERIN ST / VISITACION AV,-122.4106413,37.71220587
12.02.2015,Thursday,NORTHERN,STEINER ST / BROADWAY ST,-122.4365699,37.79405591
12.02.2015,Thursday,MISSION,20TH ST / HARRISON ST,-122.4125029,37.7590273
12.02.2015,Thursday,CENTRAL,500 Block of JEFFERSON ST,-122.4212809,37.80746801
12.02.2015,Thursday,PARK,600 Block of CLARENDON AV,-122.4590318,37.75199756
12.02.2015,Thursday,MISSION,18TH ST / CHURCH ST,-122.4283554,37.76125771
12.02.2015,Thursday,SOUTHERN,1000 Block of FOLSOM ST,-122.4066292,37.77778167
12.02.2015,Thursday,BAYVIEW,2200 Block of 22ND ST,-122.4029332,37.75700544
12.02.2015,Thursday,BAYVIEW,2500 Block of MARIN ST,-122.4027674,37.74822034
12.02.2015,Thursday,RICHMOND,SPRUCE ST / MAYFAIR DR,-122.453257,37.78572118
12.02.2015,Thursday,MISSION,SOUTH VAN NESS AV / 18TH ST,-122.4171804,37.76196742
12.02.2015,Thursday,MISSION,3000 Block of 16TH ST,-122.4216626,37.76487582
12.02.2015,Thursday,MISSION,3000 Block of 16TH ST,-122.4216626,37.76487582
12.02.2015,Thursday,MISSION,16TH ST / VALENCIA ST,-122.4218864,37.76491789
12.02.2015,Thursday,CENTRAL,CALIFORNIA ST / BATTERY ST,-122.399963,37.79320931
12.02.2015,Thursday,BAYVIEW,500 Block of BURROWS ST,-122.4085323,37.72761618
12.02.2015,Thursday,NORTHERN,3200 Block of BAKER ST,-122.4465095,37.80095266
12.02.2015,Thursday,RICHMOND,600 Block of ARGUELLO BL,-122.4587539,37.77866767
12.02.2015,Thursday,CENTRAL,1000 Block of UNION ST,-122.4161372,37.79962513
12.02.2015,Thursday,CENTRAL,1000 Block of UNION ST,-122.4161372,37.79962513
12.02.2015,Thursday,BAYVIEW,0 Block of INDUSTRIAL ST,-122.4013867,37.73940463
12.02.2015,Thursday,TENDERLOIN,200 Block of MCALLISTER ST,-122.4165778,37.78061488
12.02.2015,Thursday,SOUTHERN,800 Block of BRYANT ST,-122.4034048,37.77542071
12.02.2015,Thursday,NORTHERN,HAIGHT ST / LAGUNA ST,-122.4255146,37.7727341
12.02.2015,Thursday,BAYVIEW,0 Block of INDUSTRIAL ST,-122.4013867,37.73940463
12.02.2015,Thursday,NORTHERN,LAGUNA ST / GROVE ST,-122.4264555,37.77738849
12.02.2015,Thursday,TENDERLOIN,200 Block of MCALLISTER ST,-122.4165778,37.78061488
12.02.2015,Thursday,RICHMOND,600 Block of ARGUELLO BL,-122.4587539,37.77866767
12.02.2015,Thursday,SOUTHERN,10TH ST / HARRISON ST,-122.4112792,37.77157858
12.02.2015,Thursday,SOUTHERN,HARRISON ST / 10TH ST,-122.4112792,37.77157858
12.02.2015,Thursday,PARK,GEARY BL / MASONIC AV,-122.4480431,37.78237104
12.02.2015,Thursday,CENTRAL,700 Block of BAY ST,-122.4193593,37.80483844
12.02.2015,Thursday,TENDERLOIN,EDDY ST / LEAVENWORTH ST,-122.414243,37.78372403
12.02.2015,Thursday,TENDERLOIN,EDDY ST / LEAVENWORTH ST,-122.414243,37.78372403
12.02.2015,Thursday,INGLESIDE,100 Block of CORTLAND AV,-122.4205342,37.7401516
12.02.2015,Thursday,INGLESIDE,100 Block of CORTLAND AV,-122.4205342,37.7401516
12.02.2015,Thursday,SOUTHERN,300 Block of 9TH ST,-122.4103348,37.77281404
12.02.2015,Thursday,RICHMOND,29TH AV / LAKE ST,-122.4893925,37.78508678
12.02.2015,Thursday,SOUTHERN,5TH ST / MISSION ST,-122.406482,37.78273179
12.02.2015,Thursday,SOUTHERN,5TH ST / MISSION ST,-122.406482,37.78273179
12.02.2015,Thursday,SOUTHERN,FOLSOM ST / THE EMBARCADEROSOUTH ST,-122.3900942,37.79076386
12.02.2015,Thursday,BAYVIEW,EVANS AV / JENNINGS ST,-122.379111,37.73768257
12.02.2015,Thursday,TARAVAL,3000 Block of 20TH AV,-122.4759131,37.73188534
12.02.2015,Thursday,SOUTHERN,0 Block of KING ST,-122.388778,37.78076435
12.02.2015,Thursday,NORTHERN,GEARY BL / FRANKLIN ST,-122.4230312,37.78548187
12.02.2015,Thursday,NORTHERN,0 Block of WILMOT ST,-122.4327362,37.78753425
12.02.2015,Thursday,PARK,BURNETT AV / HOPKINS AV,-122.4446403,37.75313665
12.02.2015,Thursday,CENTRAL,FRONT ST / GREEN ST,-122.4002527,37.80060752
12.02.2015,Thursday,NORTHERN,OCTAVIA ST / WASHINGTON ST,-122.4278079,37.79242498
12.02.2015,Thursday,RICHMOND,100 Block of COOK ST,-122.4519352,37.78116863
12.02.2015,Thursday,SOUTHERN,10TH ST / FOLSOM ST,-122.4128266,37.77281156
12.02.2015,Thursday,CENTRAL,STOCKTON ST / BROADWAY ST,-122.408623,37.79762656
12.02.2015,Thursday,SOUTHERN,100 Block of NEWMONTGOMERY ST,-122.3996895,37.7868609
12.02.2015,Thursday,PARK,CENTRAL AV / MCALLISTER ST,-122.4449664,37.77695819
12.02.2015,Thursday,SOUTHERN,THE EMBARCADEROSOUTH ST / HARRISON ST,-122.3884856,37.78957276
12.02.2015,Thursday,NORTHERN,2300 Block of VALLEJO ST,-122.435942,37.79506468
12.02.2015,Thursday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
12.02.2015,Thursday,BAYVIEW,1400 Block of PHELPS ST,-122.3944389,37.7364439
12.02.2015,Thursday,TARAVAL,300 Block of ASHTON AV,-122.4622058,37.72395411
12.02.2015,Thursday,SOUTHERN,700 Block of MARKET ST,-122.4039191,37.7871161
